scene_id,port_id,seed_id,outcome,selected,q0,q1,q2,q3,q4,q5,position_error_m,axis_error_deg,sigma5,joint_margin,collision_free
H00,2,1,q6_only_or_effective_near_duplicate,False,-1.6583153847697667,-1.4994719160357883,1.606573397637228,-1.396669151211773,-1.488485880818484,6.562884343522608e-17,8.621536814284988e-09,1.478779333471098e-06,0.7321637158259519,0.24429836103179564,True
H00,2,2,q6_only_or_effective_near_duplicate,False,-1.6583491624334052,-1.4994849255856335,1.606617544033854,-1.396756170852505,-1.4885009582565838,4.4479126413660905e-17,2.030159606467435e-05,0.00336003754760144,0.7321616328120497,0.2442913347073287,True
H00,2,4,selected,True,-1.6583153903887908,-6.241498134635238,-1.1135921871702148,-3.359255301879117,-4.794699418143947,-2.1884232313459398e-16,5.4454662185343215e-08,2.831646840510158e-06,0.982917051472683,0.0033177307517966363,True
H00,2,6,selected,True,1.9913262730727024,-2.123101856400437,-1.0903893232791806,1.4351046529039313,-1.7786810616005306,-1.6811470372921909e-16,2.6741284470928195e-06,4.661479011815568e-05,1.0080784604812199,0.32645403099169495,True
H00,3,3,ik_not_found,False,,,,,,,,,,,
H00,3,5,ik_not_found,False,,,,,,,,,,,
H00,3,0,selected,True,-1.5336434307793796,-1.536696389667273,1.6661414708150608,-1.5450123768123871,-1.727201730423122,-1.6976066179074574e-16,3.2734245265638925e-07,2.066767164616705e-05,0.7185341375471646,0.2348175281211108,True
H00,3,1,q6_only_or_effective_near_duplicate,False,-1.5336469572717004,-1.5367063455280152,1.6662057573861209,-1.5450635176928187,-1.7272036948657155,-4.538958863636934e-17,2.2258163061247308e-05,0.00021922373695608844,0.7185391828403483,0.23480729629378946,True
H00,3,2,q6_only_or_effective_near_duplicate,False,-1.5336433669677443,-1.536701033152266,1.6661464866610436,-1.5450126642957827,-1.7272023996888106,-2.5398943452089465e-18,2.2524158489203857e-06,1.866623346736378e-05,0.7185349175284349,0.23481672980088436,True
H00,3,4,selected,True,-1.5336433689903557,-6.266465018110514,-1.1222791933146463,-3.451601017397597,-4.555983225768692,-1.78796731678645e-16,3.7116420220485966e-08,1.9090959104164224e-06,1.0058680482213573,0.001330930776364086,True
H00,3,6,selected,True,2.129642107541618,-2.085199398284179,-1.139007121017654,1.441429204371036,-1.5118215477633299,-1.407678858235477e-15,1.953200432335163e-09,2.0913097891518726e-06,0.9852645066025681,0.31871603994625913,True
H00,3,7,selected,True,2.129643274800649,4.197987937801031,-1.1390118746985434,-4.841754809260637,-1.5118209214182494,2.5431537257652876e-14,1.0385461489504995e-06,9.279855813937256e-05,0.9852652195359424,0.11470568220437095,True
H00,4,3,ik_not_found,False,,,,,,,,,,,
H00,4,5,ik_not_found,False,,,,,,,,,,,
H00,4,7,ik_not_found,False,,,,,,,,,,,
H00,4,0,selected,True,-1.7945894692254838,-1.718581156977649,1.8984108818393326,-1.7576010498069292,-1.2335908705933036,8.081335174564329e-17,1.4125515621694382e-06,0.0007962532143951179,0.6991259606203432,0.1978496129493343,True
H00,4,1,q6_only_or_effective_near_duplicate,False,-1.794586285414511,-1.7185774168449506,1.8984060947367152,-1.7575885797928725,-1.2335973859887048,1.6880495861425806e-16,7.144705044057165e-07,0.00016778552936693396,0.6991283400422302,0.19785037486284973,True
H00,4,2,q6_only_or_effective_near_duplicate,False,-1.7945855245767244,-1.7185757355496705,1.8984053344759808,-1.7575912800919604,-1.233599918167209,1.0083541244994441e-16,1.1231159300388296e-08,7.636383641665696e-06,0.6991285200319652,0.19785049586567233,True
H00,4,4,selected,True,-1.7945842671207657,-6.218086990482841,-1.3805899905977366,-3.4038659868279355,-5.0495864198847995,-2.571229610369451e-16,8.924883964614056e-07,0.00017383678481278067,0.914439325823709,0.005180729017995571,True
H00,4,6,selected,True,1.9604411162811664,-1.8827056973574685,-1.3437438814267866,1.8602733595473844,-1.840803718431328,-7.577039560703611e-17,4.959252488981435e-07,3.257792601184361e-05,0.9024404120337828,0.28613021145523054,True
H00,5,3,ik_not_found,False,,,,,,,,,,,
H00,5,5,ik_not_found,False,,,,,,,,,,,
H00,5,7,ik_not_found,False,,,,,,,,,,,
H00,5,0,selected,True,-1.7718121113896081,-1.4418001633813944,1.5617913533241734,-1.2224944162785558,-1.2762362256197466,1.9101185038984775e-16,5.498590378371352e-07,0.00019431933203071196,0.7208539404518737,0.2514258549539753,True
